Name,Train Accuracy,Train F1 Negative,Train F1 Positive,Train MCC Score,Train MCC Std,Validation Accuracy,Validation F1 Negative,Validation F1 Positive,Validation MCC Score,Validation MCC Std,Test Accuracy,Test F1 Negative,Test F1 Positive,Test MCC Score,Test MCC Std,Num Features
random,99.7875569044006,99.88191346297522,98.94281157439053,98.8254100470351,1.1234858618198207,96.11603843311161,97.88669387609986,75.80506001398496,76.40031279317483,11.80675569682751,95.26570048309178,97.41145593388337,72.31746031746032,71.33210083714413,5.221833885002396,478
random,99.78760288775463,99.88182783813302,98.95177337282601,98.83565748027324,0.9429573648469363,95.75092387287509,97.6851709954189,73.91292915633686,74.02275371313705,13.12439256094301,95.3623188405797,97.46031079485724,73.32561132561133,72.09209963542611,1.7182834109956846,477
random,99.78755690440062,99.8818561792028,98.94711520606636,98.8337174104843,0.9591188239446651,96.23798965262381,97.9514357658194,76.78649237472766,77.10697210040242,11.735376822075821,95.45893719806763,97.51448395247868,73.74603174603176,72.6637690480851,2.7447709446498134,476
random,99.81790591805766,99.89867715817084,99.10223319492762,99.0050228990884,0.6915578550530807,95.99556541019956,97.8233423534806,74.80847039670569,75.35225055011865,13.434889197281649,95.36231884057972,97.46059000357972,73.2938652938653,72.05209036639782,3.6569628478835585,475
random,99.75725387409759,99.86495032137702,98.80148131522837,98.66920973746714,1.1136301675587863,96.23872875092387,97.94878228526932,77.13131996093456,77.20325586277443,12.537298714471481,95.3623188405797,97.46031746031747,73.33333333333334,72.0752494956608,2.7600883242395864,474
random,99.78764887110866,99.88194178067596,98.94508999772158,98.83190146102518,0.9525041742652557,95.87361419068736,97.75386915562379,74.45845004668533,74.66254975897998,13.216220364850164,95.55555555555557,97.57116332314223,73.87301587301589,73.19497868197737,1.315969725308496,473
random,99.69655584678347,99.83136584000854,98.48707473054601,98.32121797706358,0.8448964123602193,95.75240206947524,97.68479292603087,74.07088122605363,74.12940232054726,9.964763286236753,95.55555555555557,97.56892298790214,74.11926211926213,73.22912947124642,3.5223567502112263,472
random,99.72695084379455,99.84815814063685,98.64654852871664,98.49540125376535,0.3757177881854337,96.35920177383593,98.01919088570223,77.31559290382819,77.92288231893038,11.327646064682641,95.3623188405797,97.46031746031747,73.33333333333334,72.0752494956608,2.7600883242395864,471
random,99.75725387409759,99.86497859002728,98.79906986718133,98.66809078083638,0.45629043854146567,95.99482631189949,97.81418884676,75.9493823583073,75.70060332938067,12.239018028737092,95.3623188405797,97.46031746031747,73.33333333333334,72.0752494956608,2.7600883242395864,470
random,99.81790591805766,99.89873412913843,99.09771035458388,98.99783365254605,0.7001747369903921,96.48041389504806,98.08262172251784,78.44892623716153,78.82271193324917,9.837714855077222,95.45893719806763,97.51727603970349,73.42857142857144,72.56644986052478,3.6152443535167724,469
random,99.69664781349152,99.83133740254075,98.49396217817272,98.32805853411917,0.8362117011636294,95.87287509238729,97.75384435104877,74.40553999377529,74.67358848570566,12.727747770245553,95.26570048309176,97.40894305538106,72.60317460317461,71.38941075567617,3.476546043296975,468
random,99.75720789074356,99.86495022497984,98.79911900964532,98.66543115631323,0.9449329542181911,95.99556541019956,97.8233423534806,74.80847039670569,75.35225055011865,13.434889197281649,95.3623188405797,97.46337474320657,72.96706790824437,71.97290730422884,3.6938450656712427,467
random,99.72695084379455,99.84810121774602,98.65110537537876,98.50128077161786,0.6987752484448365,95.99482631189949,97.81895025963294,75.29223950116446,75.54408166538133,12.44597058468529,95.55555555555557,97.5664034439396,74.39725439725439,73.30328952954378,3.54080156129604,466
